endbr64, sub_rsp_8, mov_rax_qword_ptr_[rip+0x@@ 34@@ fa@@ 9], test_rax_rax, je_4, call_rax, add_rsp_8, ret
push_qword_ptr_[rip+0x@@ 34@@ a5@@ a], b@@ nd@@ _@@ jmp@@ _qword_ptr_[rip+0x@@ 34@@ a@@ 5b@@ ]
endbr64, push_r12, mov_esi_0x@@ d0, push_rbx, mov_ebx_edi, mov_edi_1, sub_rsp_8, call_0xfffffffffffeb@@ da@@ 9, mov_r12_rax, test_rax_rax, je_0xc1, call_0xe@@ 8a@@ 8, test_eax_eax, je_0x81, movabs_rax_0x1@@ b@@ 00000000@@ 6, mov_qword_ptr_[r12+0x@@ 40]_rax, mov_eax_0xffffffff, mov_dword_ptr_[r12@@ ]_ebx, mov_dword_ptr_[r12+0x@@ 7c]_0, mov_dword_ptr_[r12+0x@@ 2c]_0, mov_qword_ptr_[r12+0x@@ 30@@ ]_-1, mov_qword_ptr_[r12+0x@@ 38]_1, mov_qword_ptr_[r12+0x@@ 48]_rax, mov_dword_ptr_[r12+0x@@ 84]_0, mov_qword_ptr_[r12+0x@@ 98]_0, mov_dword_ptr_[r12+0x@@ a0]_0, mov_dword_ptr_[r12+0x@@ b8]_0, add_rsp_8, pop_rbx, mov_rax_r12, pop_r12, ret, mov_rdi_r12, call_0xfffffffffffeb@@ 8c@@ d, lea_r9_[rip+0x2@@ 1c@@ f1], lea_r8_[rip+0x@@ 140@@ cf], xor_ecx_ecx, mov_edx_0x1@@ 42, lea_rsi_[rip+0x14@@ 1f@@ 1], mov_edi_7, xor_eax_eax, call_qword_ptr_[r9], xor_r12d_r12d, jmp_0xffffffffffffffc1, lea_r10_[rip+0x@@ 2@@ 1c@@ c6], mov_r9d_0x@@ d0, lea_r8_[rip+0x14@@ fc@@ 9], or_ecx_0xffffffff, mov_edx_0x1@@ 3b, lea_rsi_[rip+0x14@@ 1b@@ f], mov_edi_3, xor_eax_eax, call_qword_ptr_[r10], jmp_0xffffffffffffff9@@ 2
endbr64, push_r12, mov_r12d_1, push_rbp, push_rbx, cmp_edx_1, je_0xf, pop_rbx, pop_rbp, mov_eax_r12d, pop_r12, ret, mov_rbx_rsi, lea_rsi_[rip+0x14@@ 3a@@ a], mov_rbp_rdi, call_0xfffffffffffeb@@ 9b@@ 3, test_rax_rax, je_0xffffffffffffffde, sub_rsp_8, push_rbp, lea_r10_[rip+0x@@ 2@@ 1c@@ 4d], mov_r9_rbx, mov_edx_0x1@@ 99, xor_eax_eax, lea_r8_[rip+0x14@@ f7@@ 4], mov_ecx_0xffffffff, lea_rsi_[rip+0x14@@ 14@@ 5], mov_edi_3, call_qword_ptr_[r10], pop_rax, pop_rdx, pop_rbx, xor_r12d_r12d, pop_rbp, mov_eax_r12d, pop_r12, ret
endbr64, push_r15, push_r14, push_r13, push_r12, push_rbp, push_rbx, sub_rsp_0x28, mov_qword_ptr_[rsp+0x18]_rsi, mov_qword_ptr_[rsp+0x10]_rdx, mov_qword_ptr_[rsp]_r8, mov_dword_ptr_[rsp+0xc]_r9d, test_rdi_rdi, je_0x1@@ c5, mov_r12_rcx, test_rcx_rcx, je_0x1@@ b9, movzx_r15d@@ _byte_ptr_[rdi], mov_rbp_rdi, test_r15b_r15b, je_0xe4, test_rdx_rdx, je_0xdb, cmp_r8@@ _0x7f, jbe_0x@@ 1a@@ 1, cmp_r9d@@ _1, setbe@@ _byte_ptr_[rsp+0x@@ b], mov_rax_rdi, xor_r13d_r13d, mov_r14d@@ _0xffffffff, xor_ebx_ebx, jmp_0x2e, cmp_qword_ptr_[rsp@@ ]_r13, je_0x104, mov_byte_ptr_[r12+r@@ 13]@@ _r15b, inc@@ _r13, inc_rbx, lea_rax_[rbp+r@@ bx], movzx_r15d@@ _byte_ptr_[rax], test_r15b_r15b, je_0x70, cmp_r15b@@ _0x5c, jne_0xd, cmp_byte_ptr_[rsp+0x@@ b]_0, jne_0x93, movsx_edi@@ _r15b, call_0xffffffffffffe@@ 50@@ 9, test_eax_eax, jne_0xffffffffffffffc2, cmp_dword_ptr_[rsp+0x@@ c]_2, je_0xb, test_r14d_r14d, je_0x106, mov_rax_qword_ptr_[rsp], sub_rax_r13, cmp_rax_3, jbe_0x@@ ad, lea_rdi_[r@@ 12+r@@ 13], movzx_r8d@@ _r15b, lea_rcx_[rip+0x14@@ 26@@ a], mov_rdx_-1, mov_esi_1, xor_eax_eax, call_0xfffffffffffebb@@ f2, add_r13@@ _4, mov_r14d_1, jmp_0xffffffffffffff84, cmp_qword_ptr_[rsp@@ ]_r13, je_0x74, mov_byte_ptr_[r12+r@@ 13]_0, cmp_r14d@@ _-1, jne_0xc, xor_r14d_r14d, add_rsp_0x28, pop_rbx, pop_rbp, pop_r12, pop_r13, mov_eax_r14d, pop_r14, pop_r15, ret, cmp_byte_ptr_[r@@ bp+r@@ bx+@@ 1]@@ _0x78, jne_0xffffffffffffff@@ 6e, mov_rdx_qword_ptr_[rsp+0x10], sub_rdx_rbx, cmp_rdx@@ _3, jbe_0x@@ 79, cmp_r14d_1, je_0x73, mov_rdx_qword_ptr_[rsp], sub_rdx@@ _r13, cmp_rdx@@ _3, jbe_0x@@ 1e, mov_eax_dword_ptr_[rax], add_rbx@@ _3, mov_dword_ptr_[r12@@ +r@@ 13@@ ]_eax, xor_r14d_r14d, add_r13@@ _4, jmp_0xffffffffffffff14, sub_rsp_8, push_rbp, lea_r8_[rip+0x14@@ ea@@ c], mov_ecx_0xffffffff, mov_r9_qword_ptr_[rsp+0x28], mov_edx_0x1@@ f5, lea_r10_[rip+0x@@ 2@@ 1a@@ 66], xor_eax_eax, lea_rsi_[rip+0x13@@ f7@@ 2], mov_edi_3, call_qword_ptr_[r10], pop_rax, pop_rdx, mov_r14d@@ _0xffffffff, jmp_0xffffffffffffff68, sub_rsp_8, push_rbp, lea_r8_[rip+0x14@@ e0@@ 4], mov_ecx_0xffffffff, mov_r9_qword_ptr_[rsp+0x28], mov_edx_0x1@@ f1, jmp_0xffffffffffffffb8, mov_r14d@@ _0xffffffff, jmp_0xffffffffffffff38, lea_r9_[rip+0x2@@ 1a@@ 11], lea_r8_[rip+0x14@@ d@@ 9a], mov_ecx_0xffffffff, mov_edx_0x1@@ b3, lea_rsi_[rip+0x13@@ f0@@ e], mov_edi_3, xor_eax_eax, call_qword_ptr_[r9], mov_r14d@@ _0xffffffff, jmp_0xffffffffffffff0@@ 4
push_r15, push_r14, push_r13, mov_r13d_ecx, push_r12, mov_r12_rsi, push_rbp, mov_rbp_rdi, push_rbx, mov_rbx_rdx, sub_rsp_0x98, mov_rdi_qword_ptr_[rdi], mov_rax_qword_ptr_fs:[0x28], mov_qword_ptr_[rsp+0x88]_rax, xor_eax_eax, call_0xfffffffffffeb@@ 57@@ d, mov_qword_ptr_[rbp]_0, mov_rdi_qword_ptr_[r12], call_0xfffffffffffeb@@ 56@@ c, mov_qword_ptr_[r12]_0, mov_rdi_rbx, call_0xfffffffffffeb@@ 56@@ c, cmp_rax@@ _0x7f, jbe_0x@@ 63, mov_r9_rbx, lea_r8_[rip+0x@@ 140@@ c8], mov_ecx_0xffffffff, mov_edx_0x2@@ 3c, lea_r10_[rip+0x@@ 2@@ 19@@ 66], lea_rsi_[rip+0x13@@ e@@ 74], mov_edi_3, xor_eax_eax, call_qword_ptr_[r10], xor_r14d_r14d, mov_rax_qword_ptr_[rsp+0x88], xor_rax_qword_ptr_fs:[0x28], jne_0x14@@ 2, add_rsp_0x98, pop_rbx, pop_rbp, pop_r12, pop_r13, mov_eax_r14d, pop_r14, pop_r15, ret, mov_edx_r13d, lea_rsi_[rip+0x14@@ 0@@ d1], mov_rdi_rbx, call_0xfffffffffffffc@@ 83, mov_r14d_eax, test_eax_eax, je_0xc1, test_r13d_r13d, je_0x95, mov_rdi_rbx, call_0xfffffffffffeb@@ 4d@@ 7, mov_r14_rsp, mov_rdx_rax, mov_r9d_r13d, mov_r8d@@ _0x80, mov_rcx_r14, lea_rsi_[rip+0x14@@ 0@@ 94], mov_rdi_rbx, call_0xfffffffffffffcc@@ 6, test_eax_eax, js_0x@@ b7, je_0x5e, lea_r15_[rip+0x@@ 2@@ 18@@ c0], cmp_r13d_1, mov_r10_qword_ptr_[r@@ 15], push_r14, lea_rax_[rip+0x13@@ fd@@ a], lea_r9_[rip+0x@@ 13@@ fc@@ e], push_rbx, cmovne@@ _r9_rax, mov_ecx_4, mov_edx_0x2@@ 4c, lea_r8_[rip+0x14@@ d@@ 1b], lea_rsi_[rip+0x13@@ da@@ 1], mov_edi_7, xor_eax_eax, call_r10, mov_rdi_r14, call_0xfffffffffffeb@@ 7@@ 9f, pop_rdx, mov_qword_ptr_[r12]_rax, pop_rcx, test_rax_rax, je_0xa7, mov_rdi_rbx, call_0xfffffffffffeb@@ 7@@ 88, mov_qword_ptr_[rbp]_rax, test_rax_rax, je_0x62, mov_r14d_1, jmp_0xffffffffffffff02, lea_r9_[rip+0x2@@ 18@@ 41], lea_r8_[rip+0x13@@ c@@ 1f], xor_ecx_ecx, mov_edx_0x2@@ 41, lea_rsi_[rip+0x13@@ d@@ 41], mov_edi_7, xor_eax_eax, call_qword_ptr_[r9], jmp_0xfffffffffffffe@@ d0, mov_r9_rbx, lea_r8_[rip+0x14@@ c6@@ e], mov_ecx_0xffffffff, mov_edx_0x2@@ 46, jmp_0xfffffffffffffe@@ 97, call_0xfffffffffffeb@@ 76@@ f, lea_r10_[rip+0x@@ 2@@ 17@@ f3], mov_r9_rbx, lea_r8_[rip+0x14@@ c9@@ 9], or_ecx_0xffffffff, mov_edx_0x2@@ 56, lea_rsi_[rip+0x13@@ ce@@ f], mov_edi_3, call_qword_ptr_[r10], xor_r14d_r14d, jmp_0xfffffffffffffe@@ 7d, mov_r9_r14, lea_r8_[rip+0x14@@ c@@ 70], or_ecx_0xffffffff, mov_edx_0x2@@ 50, lea_rsi_[rip+0x13@@ cc@@ 6], mov_edi_3, call_qword_ptr_[r@@ 15], xor_r14d_r14d, jmp_0xfffffffffffffe@@ 5@@ 4
push_r15, push_r14, push_r13, push_r12, push_rbp, push_rbx, sub_rsp_0x1000, or_qword_ptr_[rsp]_0, sub_rsp_0x1000, or_qword_ptr_[rsp]_0, sub_rsp_0x1@@ d8, mov_r13d_dword_ptr_[r@@ di], mov_rax_qword_ptr_fs:[0x28], mov_qword_ptr_[rsp+0x2@@ 1c@@ 8]_rax, xor_eax_eax, mov_rbp_rsi, test_r13d_r13d, jne_0x5b, lea_r10_[rip+0x@@ 2@@ 17@@ 52], mov_r9_rsi, lea_r8_[rip+0x14@@ c@@ 20], mov_ecx_0xffffffff, mov_edx_0x2@@ 66, lea_rsi_[rip+0x13@@ c@@ 4c], mov_edi_3, call_qword_ptr_[r10], mov_rax_qword_ptr_[rsp+0x@@ 2@@ 1c8], xor_rax_qword_ptr_fs:[0x28], jne_0x4@@ 84, add_rsp_0x2@@ 1d8, pop_rbx, pop_rbp, pop_r12, mov_eax_r13d, pop_r13, pop_r14, pop_r15, ret, lea_r15_[r@@ sp+0x10], mov_rbx_rdi, mov_r12_rdx, mov_edi_1, mov_rdx_r15, call_0xfffffffffffeb@@ 77@@ d, mov_r13d_eax, test_eax_eax, je_0x63, mov_rdi_rbp, call_0xfffffffffffeb@@ 2b@@ e, mov_rsi_rax, cmp_rax_2, jbe_0x@@ 1e, cmp_byte_ptr_[rbp]@@ _0x2f, je_0x18, mov_edx_0x2@@ f, mov_rdi_rbp, call_0x8a@@ b2, cmp_eax_1, je_0x2@@ 42, mov_r9_rbp, lea_r8_[rip+0x13@@ e@@ 2b], mov_ecx_0xffffffff, mov_edx_0x2@@ 7c, lea_r10_[rip+0x@@ 2@@ 16@@ 99], lea_rsi_[rip+0x13@@ ba@@ 7], mov_edi_3, xor_eax_eax, call_qword_ptr_[r10], xor_r13d_r13d, jmp_0xffffffffffffff56, lea_r14_[r@@ sp+0x1@@ c0], xor_eax_eax, mov_r8_r12, lea_rcx_[rip+0x20@@ 65@@ c], lea_rdx_[rip+0x13@@ f4@@ 6], mov_esi_0x1000, mov_rdi_r14, call_0x87@@ 3d, cmp_eax_-1, je_0x1@@ a5, lea_rdx_[rsp+0x@@ a0], mov_rsi_r14, mov_edi_1, call_0xfffffffffffeb@@ 6cf, test_eax_eax, mov_rax_qword_ptr_[rsp+0x38], mov_qword_ptr_[rsp+8]_rax, jne_0x10, cmp_rax@@ _qword_ptr_[rsp+0x@@ c8], je_0xc4, lea_rdi_[rip+0x20@@ 60@@ 7], call_0xfffffffffffeb@@ 23@@ 7, mov_rbp_rax, lea_r13_[r@@ sp+0x1@@ 1c0], test_rax_rax, je_0x2@@ 84, mov_rdi_rbp, call_0xfffffffffffeb@@ 8@@ 25, test_rax_rax, je_0xf5, cmp_word_ptr_[r@@ ax+0x1@@ 3]@@ _0x2e, lea_r15_[r@@ ax+0x13], je_0xffffffffffffffe6, cmp_word_ptr_[r@@ ax+0x1@@ 3]@@ _0x2@@ e@@ 2e, je_0x96, xor_eax_eax, mov_r8_r15, lea_rcx_[rip+0x20@@ 5b@@ 4], lea_rdx_[rip+0x13@@ e@@ 9e], mov_esi_0x1000, mov_rdi_r13, call_0x86@@ 95, cmp_eax_-1, je_0x7d, lea_rdx_[rsp+0x1@@ 30], mov_rsi_r13, mov_edi_1, call_0xfffffffffffeb@@ 6@@ 2b, test_eax_eax, jne_0xffffffffffffff9c, mov_rax_qword_ptr_[rsp+8], cmp_qword_ptr_[rsp+0x1@@ 58]_rax, jne_0xffffffffffffff@@ 8d, mov_rdi_r14, mov_edx_0x1000, mov_rsi_r15, call_0xfffffffffffeb@@ 5e8, mov_rdi_rbp, call_0xfffffffffffeb@@ 640, test_eax_eax, jne_0x2@@ 6a, mov_r12_r14, lea_rsi_[r@@ bx+0x10], lea_rdi_[rbx+8], xor_ecx_ecx, mov_rdx_r12, call_0xfffffffffffffb@@ 73, mov_r13d_eax, jmp_0xfffffffffffffe@@ 1c, cmp_byte_ptr_[r15+@@ 2]_0, je_0xffffffffffffff@@ 43, jmp_0xffffffffffffff65, lea_r10_[rip+0x@@ 2@@ 15@@ 29], mov_r9_r15, lea_r8_[rip+0x13@@ c@@ 84], mov_ecx_0xffffffff, mov_edx_0x1@@ 72, lea_rsi_[rip+0x13@@ a@@ 23], mov_edi_3, xor_eax_eax, call_qword_ptr_[r10], jmp_0xffffffffffffff0c, mov_rdi_rbp, call_0xfffffffffffeb@@ 5c@@ 5, lea_r10_[rip+0x@@ 2@@ 14@@ e9], test_eax_eax, jne_0xc7, mov_r9_r12, lea_r8_[rip+0x13@@ c@@ 58], mov_ecx_0xffffffff, mov_edx_0x2@@ 92, lea_rsi_[rip+0x13@@ 9d@@ b], mov_edi_3, xor_eax_eax, call_qword_ptr_[r10], xor_r13d_r13d, jmp_0xfffffffffffffd@@ 8a, lea_r10_[rip+0x@@ 2@@ 14@@ a9], mov_r9_r12, lea_r8_[rip+0x13@@ c0@@ 4], mov_ecx_0xffffffff, mov_edx_0x2@@ 71, lea_rsi_[rip+0x13@@ 9a@@ 3], mov_edi_3, xor_eax_eax, call_qword_ptr_[r10], jmp_0xfffffffffffffd@@ 55, lea_r14_[r@@ sp+0x1@@ c0], xor_eax_eax, mov_r8_rbp, lea_rcx_[rip+0x20@@ 45@@ 4], lea_rdx_[rip+0x13@@ bf@@ 2], mov_esi_0x1000, mov_rdi_r14, call_0x85@@ 35, cmp_eax_-1, je_0xad, mov_rdx_r15, mov_rsi_r14, mov_edi_1, call_0xfffffffffffeb@@ 4c@@ c, test_eax_eax, jne_0x1@@ 1d, mov_rax_qword_ptr_[rsp+0x38], mov_qword_ptr_[rsp+8]_rax, jmp_0xfffffffffffffe@@ 07, mov_qword_ptr_[rsp+8]_r10, mov_rbx_qword_ptr_[r@@ 10], call_0xfffffffffffeb@@ 328, mov_edi_dword_ptr_[rax], call_0xfffffffffffeb@@ 14@@ 1, cmp_byte_ptr_[rip+0x20@@ 3f@@ 5]_0, mov_r10_qword_ptr_[rsp+8], jne_0x1@@ 6b, mov_qword_ptr_[rsp+8]_r10, push_rcx, push_rax, lea_rax_[rip+0x13@@ a@@ 9d], push_rax, lea_rax_[rip+0x@@ f2@@ 13], push_rax, lea_r9_[rip+0x@@ 20@@ 3c@@ c], lea_r8_[rip+0x13@@ 99@@ 4], or_ecx_0xffffffff, mov_edx_0x1@@ 81, lea_rsi_[rip+0x13@@ 8d@@ 6], mov_edi_3, xor_eax_eax, call_rbx, mov_r10_qword_ptr_[rsp+0x28], add_rsp_0x20, jmp_0xfffffffffffffe@@ ce, mov_r9_rbp, lea_r8_[rip+0x14@@ 89@@ 6], mov_ecx_0xffffffff, mov_edx_0x2@@ 80, jmp_0xfffffffffffffc@@ ec, lea_r10_[rip+0x@@ 2@@ 13@@ 79], mov_qword_ptr_[rsp+8]_r10, mov_rbx_qword_ptr_[r@@ 10], call_0xfffffffffffeb@@ 28@@ 1, mov_edi_dword_ptr_[rax], call_0xfffffffffffeb0@@ 9a, mov_r8_rax, cmp_byte_ptr_[rip+0x20@@ 34@@ b]_0, lea_rdx_[rip+0xf@@ 18@@ 3], lea_rax_[rip+0x13@@ 6f@@ a], cmove_rax_rdx, sub_rsp_8, push_r8, lea_rcx_[rip+0x13@@ 93@@ a], lea_r9_[rip+0x@@ 20@@ 32@@ 5], push_rcx, lea_r8_[rip+0x13@@ 8e@@ c], mov_ecx_0xffffffff, push_rax, mov_edx_0x1@@ 66, jmp_0xffffffffffffff5a, mov_r9_rbp, lea_r8_[rip+0x13@@ a8@@ f], mov_ecx_0xffffffff, mov_edx_0x2@@ 84, jmp_0xfffffffffffffc@@ 64, lea_rax_[rip+0x2@@ 12@@ f8], mov_rbp_qword_ptr_[rax], call_0xfffffffffffeb@@ 20@@ 5, mov_edi_dword_ptr_[rax], call_0xfffffffffffeb0@@ 1e, cmp_byte_ptr_[rip+0x20@@ 2d@@ 2]_0, jne_0x68, sub_rsp_8, push_rax, lea_rax_[rip+0x13@@ 98@@ 5], push_rax, lea_rax_[rip+0x@@ f0@@ fb], push_rax, lea_r9_[rip+0x@@ 20@@ 2b@@ 4], lea_r8_[rip+0x13@@ 87@@ c], mov_ecx_0xffffffff, mov_edx_0x1@@ 81, lea_rsi_[rip+0x13@@ 7c@@ 1], mov_edi_3, xor_eax_eax, call_rbp, add_rsp_0x20, jmp_0xfffffffffffffd@@ 3c, call_0xfffffffffffeb@@ 20@@ a, mov_qword_ptr_[rsp+8]_r10, push_rsi, push_rax, lea_rax_[rip+0x13@@ 9@@ 38], push_rax, lea_rax_[rip+0x13@@ 6@@ 2c], jmp_0xfffffffffffffe@@ 9b, push_rdx, push_rax, lea_rax_[rip+0x13@@ 92@@ 2], push_rax, lea_rax_[rip+0x13@@ 6@@ 16], jmp_0xffffffffffffff9@@ d
push_r14, mov_r14d_r8d, push_r13, mov_r13_rsi, push_r12, mov_r12_rdx, push_rbp, mov_rbp_rdi, push_rbx, mov_rbx_rcx, call_0xfffffffffffea@@ e@@ 29, mov_rdx_rax, mov_r9d_r14d, mov_r8_rbx, mov_rcx_r12, mov_rsi_r13, mov_rdi_rbp, call_0xfffffffffffff6@@ 22, test_eax_eax, js_0x3@@ 3, jne_0x21, mov_rdi_rbp, call_0xfffffffffffeb@@ 144, mov_r12_rax, test_r12_r12, je_0x30, pop_rbx, pop_rbp, mov_rax_r12, pop_r12, pop_r13, pop_r14, ret, mov_rdi_r12, call_0xfffffffffffeb@@ 125, mov_r12_rax, jmp_0xffffffffffffffe1, pop_rbx, pop_rbp, xor_r12d_r12d, mov_rax_r12, pop_r12, pop_r13, pop_r14, ret, lea_r9_[rip+0x2@@ 11@@ e2], lea_r8_[rip+0x14@@ 70@@ 3], or_ecx_0xffffffff, mov_edx_0x2@@ b6, lea_rsi_[rip+0x13@@ 6e@@ 1], mov_edi_3, xor_eax_eax, call_qword_ptr_[r9], jmp_0xffffffffffffffa@@ b
endbr64, push_r15, push_r14, push_r13, push_r12, push_rbp, push_rbx, sub_rsp_0xd8, mov_qword_ptr_[rsp+0x18]_rsi, mov_qword_ptr_[rsp+0x10]_rcx, mov_rax_qword_ptr_fs:[0x28], mov_qword_ptr_[rsp+0xc8]_rax, xor_eax_eax, test_rdi_rdi, je_0x1@@ bc, test_rcx_rcx, je_0x1@@ b3, movzx_r13d@@ _byte_ptr_[rdi], mov_r12_rdi, test_rdx_rdx, je_0xf2, test_r13b_r13b, je_0xe9, cmp_r8@@ _0x7f, jbe_0x@@ 19@@ d, mov_rax_qword_ptr_[rsp+0x10], lea_rsi_[rsp+0x40], mov_r11d_1, mov_qword_ptr_[rsp+0x20]_rsi, sub_r11@@ _rax, lea_rsi_[rsp+0x@@ 3c], mov_dword_ptr_[rsp+0xc]_0, mov_qword_ptr_[rsp+0x28]_rsi, mov_ebp@@ _r9d, mov_rbx_rax, xor_r15d_r15d, mov_r14@@ _r11, jmp_0x19, mov_byte_ptr_[rbx]@@ _r13b, mov_r15_rax, lea_rax_[r@@ 14+r@@ bx], movzx_r13d_byte_ptr_[r@@ dx], inc_rbx, test_r13b_r13b, je_0x7c, test_ebp_ebp, je_0x19, movsx_edi@@ _r13b, call_0xffffffffffffda@@ b2, test_eax_eax, jne_0xc, cmp_r13b@@ _0x5c, jne_0xaa, lea_rax_[r@@ 15+1], lea_rdx_[r@@ 12+rax], cmp_r13b@@ _0x5c, jne_0xffffffffffffffc3, cmp_byte_ptr_[rdx]@@ _0x78, jne_0xffffffffffffffbe, mov_rcx_qword_ptr_[rsp+0x20], mov_rdx_qword_ptr_[rsp+0x28], xor_eax_eax, lea_rdi_[r@@ 12+r@@ 15+2], lea_rsi_[rip+0x13@@ 86@@ 2], call_0xfffffffffffeaa@@ 44, test_eax_eax, je_0xb0, mov_eax_dword_ptr_[rsp+0x3c], add_r15@@ _4, mov_byte_ptr_[rbx]_al, lea_rdx_[r@@ 12+r@@ 15], lea_rax_[r@@ 14+r@@ bx], movzx_r13d_byte_ptr_[r@@ dx], mov_dword_ptr_[rsp+0xc]_1, inc_rbx, test_r13b_r13b, jne_0xffffffffffffff@@ 89, add_qword_ptr_[rsp+0x1@@ 0]_rax, mov_rax_qword_ptr_[rsp+0x10], mov_byte_ptr_[rax]_0, jmp_0xb, mov_dword_ptr_[rsp+0xc]_0, mov_rax_qword_ptr_[rsp+0xc8], xor_rax_qword_ptr_fs:[0x28], jne_0x@@ d9, mov_eax_dword_ptr_[rsp+0xc], add_rsp_0xd8, pop_rbx, pop_rbp, pop_r12, pop_r13, pop_r14, pop_r15, ret, sub_rsp_8, push_r12, lea_r10_[rip+0x@@ 2@@ 10@@ 3e], mov_ecx_0xffffffff, mov_r9_qword_ptr_[rsp+0x28], lea_rsi_[rip+0x13@@ 54@@ 2], lea_r8_[rip+0x14@@ 5b@@ 6], mov_edx_0x2@@ 14, mov_edi_3, call_qword_ptr_[r10], pop_rcx, pop_rsi, mov_dword_ptr_[rsp+0xc]@@ _0xffffffff, jmp_0xffffffffffffff84, sub_rsp_8, push_r12, lea_r10_[rip+0x@@ 21@@ 000], mov_edx_0x2@@ 1c, mov_r9_qword_ptr_[rsp+0x28], lea_r8_[rip+0x14@@ 5c@@ 7], mov_ecx_4, lea_rsi_[rip+0x13@@ 4f@@ 8], mov_edi_7, call_qword_ptr_[r10], pop_rax, pop_rdx, mov_qword_ptr_[rsp+0x10]_rbx, jmp_0xffffffffffffff49, mov_dword_ptr_[rsp+0xc]@@ _0xffffffff, jmp_0xffffffffffffff4f, lea_r9_[rip+0x@@ 20@@ f@@ bb], lea_r8_[rip+0x14@@ 50@@ 4], mov_ecx_0xffffffff, mov_edx_0x2@@ 0e, lea_rsi_[rip+0x13@@ 4b@@ 8], mov_edi_3, call_qword_ptr_[r9], mov_dword_ptr_[rsp+0xc]@@ _0xffffffff, jmp_0xffffffffffffff1b, call_0xfffffffffffea@@ ef@@ e
push_r12, mov_r12_rdi, push_rbp, push_rbx, sub_rsp_0x10, mov_qword_ptr_[rsp+8]_rsi, test_r8d_r8d, jne_0x2c, mov_rbp_rdx, mov_rbx_rcx, call_0xfffffffffffea@@ b@@ 45, mov_rsi_qword_ptr_[rsp+8], xor_r9d_r9d, mov_rdx_rax, mov_r8_rbx, mov_rcx_rbp, mov_rdi_r12, call_0xfffffffffffffd@@ 8c, test_eax_eax, js_0x3@@ 5, jne_0x23, mov_rdi_r12, call_0xfffffffffffea@@ e@@ 5e, mov_r12_rax, test_r12_r12, je_0x28, add_rsp_0x10, pop_rbx, pop_rbp, mov_rax_r12, pop_r12, ret, mov_rdi_rbp, call_0xfffffffffffea@@ e@@ 3d, mov_r12_rax, jmp_0xffffffffffffffdf, xor_r12d_r12d, jmp_0xffffffffffffffdc, lea_r9_[rip+0x@@ 20@@ f0@@ 4], lea_r8_[rip+0x14@@ 5@@ 1d], or_ecx_0xffffffff, mov_edx_0x2@@ cb, lea_rsi_[rip+0x13@@ 40@@ 3], mov_edi_3, xor_eax_eax, call_qword_ptr_[r9], jmp_0xffffffffffffffb@@ 3
endbr64, push_r12, mov_r12_rsi, mov_esi_0x2f, push_rbp, mov_rbp_rdi, mov_rdi_r12, sub_rsp_8, call_0xfffffffffffea@@ b@@ 57, test_rax_rax, je_0x1f, add_rsp_8, mov_rdi_rbp, pop_rbp, mov_rsi_r12, lea_rdx_[rax+1], pop_r12, jmp_0xfffffffffffff@@ 70@@ c, call_0xfffffffffffff0@@ e0, add_rsp_8, lea_rsi_[r@@ bp+0x10], lea_rdi_[r@@ bp+8], pop_rbp, mov_rdx_r12, mov_ecx_eax, pop_r12, jmp_0xfffffffffffff@@ 4a@@ 7
endbr64, mov_rax_qword_ptr_[rdi+0x@@ 50], add_rax_0x30, ret
endbr64, push_r12, push_rbx, sub_rsp_0x98, mov_rax_qword_ptr_fs:[0x28], mov_qword_ptr_[rsp+0x88]_rax, xor_eax_eax, call_0xffffffffffffff@@ cf, mov_rbx_rax, call_0xfffffffffffff0@@ 87, mov_r8d_eax, mov_rdx_rsp, mov_ecx_0x80, lea_rsi_[rip+0x13@@ 5e@@ b], mov_rdi_rbx, call_0xfffffffffffffb@@ cd, mov_r12_rax, test_rax_rax, je_0x23, mov_rax_qword_ptr_[rsp+0x88], xor_rax_qword_ptr_fs:[0x28], jne_0x3c, add_rsp_0x98, pop_rbx, mov_rax_r12, pop_r12, ret, lea_r10_[rip+0x@@ 20@@ d@@ f8], mov_r9_rbx, lea_r8_[rip+0x14@@ 24@@ e], or_ecx_0xffffffff, mov_edx_0x2@@ d7, lea_rsi_[rip+0x13@@ 2f@@ 4], mov_edi_3, xor_eax_eax, call_qword_ptr_[r10], jmp_0xffffffffffffffb5, call_0xfffffffffffea@@ d4@@ 3
endbr64, push_r12, push_rbx, sub_rsp_0x98, mov_rax_qword_ptr_fs:[0x28], mov_qword_ptr_[rsp+0x88]_rax, xor_eax_eax, call_0xffffffffffffff@@ 1f, mov_rbx_rax, call_0xffffffffffffe@@ fd@@ 7, mov_r8d_eax, mov_rdx_rsp, mov_ecx_0x80, lea_rsi_[rip+0x13@@ 53@@ b], mov_rdi_rbx, call_0xfffffffffffffd@@ fd, mov_r12_rax, test_rax_rax, je_0x23, mov_rax_qword_ptr_[rsp+0x88], xor_rax_qword_ptr_fs:[0x28], jne_0x3c, add_rsp_0x98, pop_rbx, mov_rax_r12, pop_r12, ret, lea_r10_[rip+0x@@ 20@@ d@@ 48], mov_r9_rbx, lea_r8_[rip+0x14@@ 38@@ e], or_ecx_0xffffffff, mov_edx_0x2@@ e3, lea_rsi_[rip+0x13@@ 24@@ 4], mov_edi_3, xor_eax_eax, call_qword_ptr_[r10], jmp_0xffffffffffffffb5, call_0xfffffffffffea@@ c9@@ 3
