endbr64, sub_rsp_8, mov_rax_qword_ptr_[rip+0x34fa9], test_rax_rax, je_4, call_rax, add_rsp_8, ret
push_qword_ptr_[rip+0x34a5a], bnd_jmp_qword_ptr_[rip+0x34a5b]
endbr64, push_r15, push_r14, push_r13, mov_r13_rcx, push_r12, push_rbp, push_rbx, mov_rbx_rdi, sub_rsp_0x38, mov_rax_qword_ptr_fs:[0x28], mov_qword_ptr_[rsp+0x28]_rax, xor_eax_eax, cmp_byte_ptr_[rip+0x1e1b1]_0, je_0xd, mov_r12d_esi, test_esi_esi, jne_0x11a, lea_r14_[rip+0x201ad], cmp_byte_ptr_[rbx]_0, jne_0x52, lea_r8_[rip+0x139f9], mov_ecx_0xffffffff, mov_edx_0x4f4, lea_rsi_[rip+0x126a5], mov_edi_3, xor_eax_eax, call_qword_ptr_[r14], xor_r12d_r12d, mov_rax_qword_ptr_[rsp+0x28], xor_rax_qword_ptr_fs:[0x28], jne_0x392, add_rsp_0x38, pop_rbx, pop_rbp, mov_eax_r12d, pop_r12, pop_r13, pop_r14, pop_r15, ret, mov_rdi_rbx, call_0xffffffffffffdd75, mov_ebp_eax, test_eax_eax, js_0x23c, mov_edi_eax, lea_rdx_[rsp+8], xor_eax_eax, mov_esi_0x1263, call_0xfffffffffffe9a08, test_eax_eax, jne_0x1b1, mov_rax_qword_ptr_[rsp+8], sub_rsp_8, push_rax, mov_dword_ptr_[r13]_eax, mov_ecx_4, lea_rsi_[rip+0x12626], mov_r9_rbx, lea_r8_[rip+0x12923], mov_edx_0x501, mov_edi_7, xor_eax_eax, call_qword_ptr_[r14], pop_rcx, pop_rsi, mov_r12d_1, mov_edi_ebp, call_0xfffffffffffe99ae, test_eax_eax, je_0xffffffffffffff64, call_0xfffffffffffe9ff1, mov_edi_dword_ptr_[rax], mov_rbp_qword_ptr_[r14], call_0xfffffffffffe9e07, push_rax, lea_rax_[rip+0x121c5], mov_edx_0x505, push_rax, mov_r9_rbx, xor_eax_eax, lea_r8_[rip+0x126ed], xor_ecx_ecx, lea_rsi_[rip+0x125c4], mov_edi_7, call_rbp, pop_rax, pop_rdx, jmp_0xffffffffffffff23, mov_ebp_edx, mov_r9d_edx, mov_r8d_esi, xor_eax_eax, lea_rcx_[rip+0x1e07f], lea_rdx_[rip+0x138b8], mov_esi_0x1000, lea_rdi_[rip+0x2206ec], call_0x715c, test_eax_eax, js_0x195, xor_edx_edx, xor_esi_esi, lea_rdi_[rip+0x2206d4], xor_eax_eax, call_0xfffffffffffe9da2, mov_r15d_eax, cmp_eax_-1, je_0x1af, lea_r14_[rsp+0x10], mov_edx_0x17, mov_rsi_r14, mov_edi_eax, call_0xfffffffffffe9a62, test_eax_eax, jle_0x1e3, mov_rdi_r14, cdqe, mov_edx_0xa, xor_esi_esi, mov_byte_ptr_[rsp+rax+0x10]_0, call_0xfffffffffffe9de4, add_eax_eax, sub_rsp_8, push_rax, mov_dword_ptr_[r13]_eax, lea_r14_[rip+0x2000d], push_rbp, mov_r9_rbx, lea_r8_[rip+0x127f8], push_r12, mov_ecx_4, mov_edx_0x4e1, lea_rsi_[rip+0x12504], mov_edi_7, xor_eax_eax, call_qword_ptr_[r14], mov_r12d_1, add_rsp_0x20, mov_edi_r15d, call_0xfffffffffffe9898, test_eax_eax, je_0xfffffffffffffe4e, call_0xfffffffffffe9edb, mov_edi_dword_ptr_[rax], mov_rbx_qword_ptr_[r14], call_0xfffffffffffe9cf1, push_rax, lea_rax_[rip+0x120af], lea_r9_[rip+0x22061d], push_rax, lea_r8_[rip+0x125da], xor_ecx_ecx, mov_edx_0x4e6, lea_rsi_[rip+0x124ac], mov_edi_7, xor_eax_eax, call_rbx, pop_r9, pop_r10, jmp_0xfffffffffffffe07, call_0xfffffffffffe9e90, mov_edi_dword_ptr_[rax], mov_r12_qword_ptr_[r14], call_0xfffffffffffe9ca6, mov_r8_rax, cmp_byte_ptr_[rbx]_0, lea_rdx_[rip+0xdd93], lea_rax_[rip+0x1230a], cmove_rax_rdx, sub_rsp_8, push_r8, lea_rcx_[rip+0x1275f], mov_r9_rbx, push_rcx, lea_r8_[rip+0x12500], mov_ecx_0xffffffff, push_rax, mov_edx_0x4fc, lea_rsi_[rip+0x12444], mov_edi_3, xor_eax_eax, call_r12, mov_dword_ptr_[r13]_0, add_rsp_0x20, xor_r12d_r12d, jmp_0xfffffffffffffe26, lea_r8_[rip+0x122ee], xor_ecx_ecx, mov_edx_0x4f9, lea_rsi_[rip+0x12410], mov_edi_7, xor_eax_eax, call_qword_ptr_[r14], xor_r12d_r12d, jmp_0xfffffffffffffd6b, lea_r9_[rip+0x1fed9], lea_r8_[rip+0x124aa], mov_ecx_0xffffffff, mov_edx_0x4d5, lea_rsi_[rip+0x123d6], mov_edi_3, xor_eax_eax, call_qword_ptr_[r9], xor_r12d_r12d, jmp_0xfffffffffffffd31, call_0xfffffffffffe9db8, lea_r14_[rip+0x1fe9c], mov_edi_dword_ptr_[rax], mov_rbp_qword_ptr_[r14], call_0xfffffffffffe9bc7, push_rax, lea_rax_[rip+0x126d9], lea_r8_[rip+0x124b8], push_rax, mov_edi_7, lea_r9_[rip+0x2204e6], xor_ecx_ecx, mov_edx_0x4eb, lea_rsi_[rip+0x1237d], xor_eax_eax, call_rbp, pop_rdi, pop_r8, jmp_0xfffffffffffffcb4, call_0xfffffffffffe9d68, lea_r14_[rip+0x1fe4c], mov_edi_dword_ptr_[rax], mov_rbx_qword_ptr_[r14], call_0xfffffffffffe9b77, mov_r8_rax, cmp_byte_ptr_[rip+0x2204a8]_0, lea_rdx_[rip+0xdc60], lea_rax_[rip+0x121d7], cmove_rax_rdx, sub_rsp_8, push_r8, lea_rcx_[rip+0x1260a], lea_r9_[rip+0x220482], push_rcx, lea_r8_[rip+0x123c9], mov_ecx_0xffffffff, push_rax, mov_edx_0x4dc, lea_rsi_[rip+0x1230d], mov_edi_3, xor_eax_eax, call_rbx, xor_r12d_r12d, add_rsp_0x20, jmp_0xfffffffffffffe0d, call_0xfffffffffffe9d53
endbr64, push_r12, mov_eax_dword_ptr_[rsp+0x18], push_rax, mov_eax_dword_ptr_[rsp+0x18], push_rax, lea_rax_[rip+0xdbe8], push_0, push_0, push_rax, push_r9, mov_r9d_r8d, mov_r8d_ecx, mov_ecx_edx, mov_edx_esi, mov_rsi_rdi, xor_edi_edi, call_0xffffffffffffdac3, add_rsp_0x30, pop_r12, ret
endbr64, sub_rsp_8, push_rcx, xor_r9d_r9d, xor_r8d_r8d, push_rdx, xor_ecx_ecx, xor_edx_edx, push_0, push_0, push_rdi, mov_edi_2, push_0, call_0xffffffffffffda90, add_rsp_0x38, ret
endbr64, sub_rsp_8, push_rdx, lea_rax_[rip+0xdb7f], xor_r9d_r9d, push_rsi, xor_r8d_r8d, mov_rsi_rdi, push_0, xor_ecx_ecx, xor_edx_edx, push_0, mov_edi_1, push_rax, push_0, call_0xffffffffffffda56, add_rsp_0x38, ret
endbr64, cmp_ecx_-1, je_0x39, sub_rsp_8, push_0, lea_rax_[rip+0xdb39], xor_r9d_r9d, push_0, push_r8, xor_r8d_r8d, push_rcx, mov_ecx_edx, mov_edx_esi, push_rax, mov_rsi_rdi, mov_edi_3, push_0, call_0xffffffffffffda10, add_rsp_0x38, ret, mov_eax_1, ret
endbr64, lea_rdx_[rip+0x1ecb5], lea_rsi_[rip+0x14c6e], jmp_0xffffffffffffd78e
endbr64, lea_rax_[rip+0x1ec95], ret
endbr64, test_rdi_rdi, je_7, cmp_byte_ptr_[rdi]_0, jne_0x14, mov_byte_ptr_[rip+0x1dc7b]_0, mov_eax_1, ret, lea_rdx_[rip+0x1dc69], xor_esi_esi, jmp_0xffffffffffffd747
endbr64, lea_rax_[rip+0x1dc55], ret
endbr64, push_rbp, test_rdi_rdi, je_0x68, mov_rbp_rdi, call_0xfffffffffffe9833, cmp_rax_0xf, jbe_0x3a, lea_r10_[rip+0x1fc41], mov_r9_rbp, xor_eax_eax, lea_r8_[rip+0x12466], mov_ecx_0xffffffff, mov_edx_0x6ad, lea_rsi_[rip+0x12139], mov_edi_3, call_qword_ptr_[r10], xor_eax_eax, pop_rbp, ret, mov_rsi_rbp, lea_rdx_[rax+1], mov_ecx_0x10, lea_rdi_[rip+0x1dbcd], call_0xfffffffffffe968d, mov_eax_1, pop_rbp, ret, lea_r9_[rip+0x1fbe9], xor_eax_eax, lea_r8_[rip+0x11fc5], xor_ecx_ecx, mov_edx_0x6aa, lea_rsi_[rip+0x120e7], mov_edi_7, call_qword_ptr_[r9], xor_eax_eax, pop_rbp, ret
endbr64, lea_rax_[rip+0x1db85], ret
endbr64, push_r15, push_r14, push_r13, push_r12, push_rbp, push_rbx, lea_r11_[rsp-0x5000], sub_rsp_0x1000, or_qword_ptr_[rsp]_0, cmp_rsp_r11, jne_0xfffffffffffffff1, sub_rsp_0x98, mov_qword_ptr_[rsp+8]_rdi, mov_qword_ptr_[rsp+0x10]_rsi, lea_rdi_[rip+0x13b51], lea_rsi_[rip+0x14ce3], mov_rax_qword_ptr_fs:[0x28], mov_qword_ptr_[rsp+0x5088]_rax, xor_eax_eax, call_0xfffffffffffe9c87, mov_r13_rax, lea_rbx_[rsp+0x3080], test_rax_rax, je_0x36c, mov_rdi_r13, call_0xfffffffffffe9b65, mov_r12d_eax, test_eax_eax, jne_0x29b, mov_rdx_r13, mov_esi_0x2000, mov_rdi_rbx, call_0xfffffffffffe960a, test_rax_rax, je_0x282, lea_rbp_[rsp+0x2070], lea_r15_[rsp+0x1060], xor_eax_eax, lea_rcx_[rsp+0x2c], lea_rdx_[rsp+0x28], mov_r9_rbp, mov_r8_r15, lea_rsi_[rip+0x12337], mov_rdi_rbx, call_0xfffffffffffe9460, cmp_eax_3, jle_0x118, mov_r14d_dword_ptr_[rsp+0x28], test_r14d_r14d, jne_0x102, lea_rsi_[rip+0x1232d], mov_rdi_rbx, call_0xfffffffffffe980a, test_rax_rax, je_0xea, mov_edi_6, mov_qword_ptr_[rsp+0x18]_rax, call_0xffffffffffffdcf2, mov_r11_rax, test_rax_rax, je_0x27f, mov_rcx_qword_ptr_[rsp+0x18], mov_eax_1, movzx_edx_byte_ptr_[rcx+0xc], lea_rsi_[rsp+0x105f], test_dl_0xdf, jne_0x17, jmp_0x25, inc_rax, cmp_rax_0x1001, je_0x27f, mov_byte_ptr_[rsi+rax]_dl, movzx_edx_byte_ptr_[rcx+rax+0xc], mov_r14d_eax, test_dl_0xdf, jne_0xffffffffffffffe3, mov_r9d_r14d, lea_r14_[rsp+0x60], mov_rsi_r14, mov_rdi_r15, mov_qword_ptr_[rsp+0x18]_r11, mov_byte_ptr_[rsp+r9+0x1060]_0, call_0xffffffffffffbe15, mov_r11_qword_ptr_[rsp+0x18], mov_rsi_r14, mov_rdi_r11, mov_byte_ptr_[rsp+0xe0]_0, call_0xffffffffffffeb3d, test_eax_eax, mov_r11_qword_ptr_[rsp+0x18], jne_0xd9, mov_rdi_r11, call_0x94e8, mov_rsi_r14, mov_rdi_rbp, call_0xffffffffffffbddd, mov_r8_qword_ptr_[rsp+0x10], mov_edx_dword_ptr_[rsp+0x2c], mov_esi_dword_ptr_[rsp+0x28], mov_rax_qword_ptr_[rsp+8], mov_rcx_r14, mov_rdi_rbx, call_rax, test_eax_eax, jne_0xfffffffffffffea4, lea_rbx_[rip+0x1f9cf], jmp_0x37, lea_r14_[rsp+0x60], jmp_0xffffffffffffffc0, lea_rbx_[rip+0x1f9b9], lea_r8_[rip+0x13232], mov_ecx_0xffffffff, mov_edx_0x6dc, lea_rsi_[rip+0x11eb6], mov_edi_3, xor_eax_eax, call_qword_ptr_[rbx], xor_ecx_ecx, mov_edi_7, xor_eax_eax, lea_r8_[rip+0x11d6d], mov_edx_0x716, lea_rsi_[rip+0x11e91], call_qword_ptr_[rbx], mov_rdi_r13, call_0xfffffffffffe99d7, test_eax_eax, jne_0xf6, mov_rax_qword_ptr_[rsp+0x5088], xor_rax_qword_ptr_fs:[0x28], jne_0x227, add_rsp_0x5098, pop_rbx, pop_rbp, mov_eax_r12d, pop_r12, pop_r13, pop_r14, pop_r15, ret, mov_rdi_r11, call_0x9c25, test_eax_eax, mov_r11_qword_ptr_[rsp+0x18], je_0xffffffffffffff1e, mov_rdi_r11, call_0x9f20, test_eax_eax, mov_r11_qword_ptr_[rsp+0x18], je_0xffffffffffffff09, mov_rdi_r11, lea_rsi_[rsp+0x30], call_0x95d6, test_eax_eax, mov_r11_qword_ptr_[rsp+0x18], je_0xfffffffffffffeef, mov_eax_dword_ptr_[rsp+0x4c], lea_r10_[rip+0x1f8e9], push_rax, lea_r8_[rip+0x131a9], xor_ecx_ecx, mov_eax_dword_ptr_[rsp+0x50], mov_edx_0x6f2, push_rax, lea_rsi_[rip+0x11de3], mov_edi_7, push_r14, mov_eax_dword_ptr_[rsp+0x44], push_rax, xor_eax_eax, mov_r9d_dword_ptr_[rsp+0x48], call_qword_ptr_[r10], mov_eax_dword_ptr_[rsp+0x68], mov_dword_ptr_[rsp+0x48]_eax, mov_eax_dword_ptr_[rsp+0x6c], mov_dword_ptr_[rsp+0x4c]_eax, add_rsp_0x20, mov_r11_qword_ptr_[rsp+0x18], jmp_0xfffffffffffffe94, mov_rdi_r13, mov_r12d_1, call_0xfffffffffffe98e7, test_eax_eax, je_0xffffffffffffff16, lea_rax_[rip+0x1f873], mov_rbx_qword_ptr_[rax], call_0xfffffffffffe9780, mov_edi_dword_ptr_[rax], call_0xfffffffffffe9599, sub_rsp_8, push_rax, lea_rax_[rip+0x11e29], lea_r9_[rip+0x13831], push_rax, lea_rax_[rip+0x11bf6], lea_r8_[rip+0x11e01], push_rax, mov_ecx_0xffffffff, mov_edx_0x71c, lea_rsi_[rip+0x11d45], mov_edi_3, xor_eax_eax, call_rbx, add_rsp_0x20, jmp_0xfffffffffffffeb9, lea_rbx_[rip+0x1f811], lea_r8_[rip+0x130aa], mov_ecx_0xffffffff, mov_edx_0x6e4, lea_rsi_[rip+0x11d0e], mov_edi_3, xor_eax_eax, call_qword_ptr_[rbx], jmp_0xfffffffffffffe58, mov_r14d_0x1000, jmp_0xfffffffffffffd91, call_0xfffffffffffe96e8, mov_edi_dword_ptr_[rax], lea_rax_[rip+0x1f7ca], mov_rbx_qword_ptr_[rax], cmp_edi_2, je_0x50, call_0xfffffffffffe94f2, sub_rsp_8, push_rax, lea_rax_[rip+0x11fff], lea_r9_[rip+0x1378a], push_rax, lea_rax_[rip+0x11b4f], lea_r8_[rip+0x11d5a], push_rax, mov_ecx_0xffffffff, mov_edx_0x70d, lea_rsi_[rip+0x11c9e], mov_edi_3, xor_eax_eax, call_rbx, xor_r12d_r12d, add_rsp_0x20, jmp_0xfffffffffffffe0f, mov_edi_2, call_0xfffffffffffe949f, push_rax, lea_rax_[rip+0x11fb0], mov_edx_0x70f, push_rax, lea_r9_[rip+0x13735], xor_eax_eax, lea_r8_[rip+0x11d81], xor_ecx_ecx, lea_rsi_[rip+0x11c58], mov_edi_7, call_rbx, pop_rax, pop_rdx, xor_r12d_r12d, jmp_0xfffffffffffffdcd, call_0xfffffffffffe96a2
endbr64, xor_eax_eax, cmp_byte_ptr_[rip+0x1d703]_0, jne_3, ret, push_r15, push_r14, mov_r14_rcx, push_r13, mov_r13_r8, push_r12, mov_r12d_esi, push_rbp, mov_ebp_edi, push_rbx, mov_ebx_edx, sub_rsp_0x28, call_0x9175, test_ebx_ebx, jne_0xa, test_eax_eax, jne_0x1a2, mov_edi_0x1000, call_0xfffffffffffe911f, mov_r15_rax, test_rax_rax, je_0x66c, mov_edi_0x1000, call_0xfffffffffffe9109, mov_rbx_rax, test_rax_rax, je_0x656, mov_r8d_ebp, lea_rcx_[rip+0x1d69e], lea_rdx_[rip+0x11f44], mov_r9d_r12d, mov_esi_0x1000, mov_rdi_r15, xor_eax_eax, call_0x677a, lea_r8_[rip+0x13076], mov_ecx_0xffffffff, mov_edx_0x7d6, test_eax_eax, js_0x68, mov_edx_0xfff, mov_rsi_rbx, mov_rdi_r15, call_0xfffffffffffe9455, test_rax_rax, js_0x9d, mov_byte_ptr_[rbx+rax]_0, mov_esi_0x2f, mov_rdi_rbx, mov_qword_ptr_[rsp+8]_rax, call_0xfffffffffffe92e6, test_rax_rax, mov_rdx_qword_ptr_[rsp+8], je_0x3e9, lea_rsi_[rax+1], mov_rax_rbx, sub_rax_rsi, lea_rax_[rax+rdx+1], cmp_r13_rax, jae_0x211, lea_r8_[rip+0x13074], mov_ecx_0xffffffff, mov_edx_0x7ee, lea_r9_[rip+0x1f613], xor_eax_eax, lea_rsi_[rip+0x11b1f], mov_edi_3, call_qword_ptr_[r9], xor_eax_eax, mov_rdi_rbx, mov_dword_ptr_[rsp+8]_eax, call_0xfffffffffffe91c9, mov_rdi_r15, call_0xfffffffffffe91c1, mov_eax_dword_ptr_[rsp+8], add_rsp_0x28, pop_rbx, pop_rbp, pop_r12, pop_r13, pop_r14, pop_r15, ret, call_0xfffffffffffe94e0, mov_edi_dword_ptr_[rax], lea_rax_[rip+0x1f5c2], mov_r10_qword_ptr_[rax], mov_qword_ptr_[rsp+8]_r10, cmp_edi_2, je_0x2bf, call_0xfffffffffffe92e1, mov_r8_rax, cmp_byte_ptr_[r15]_0, lea_rdx_[rip+0xd3cd], lea_rax_[rip+0x11944], cmove_rax_rdx, sub_rsp_8, push_r8, lea_rcx_[rip+0x11e35], mov_r9_r15, push_rcx, lea_r8_[rip+0x11b3a], mov_ecx_0xffffffff, push_rax, mov_edx_0x7dc, xor_eax_eax, mov_r10_qword_ptr_[rsp+0x28], lea_rsi_[rip+0x11a77], mov_edi_3, call_r10, add_rsp_0x20, xor_eax_eax, jmp_0xffffffffffffff54, mov_edi_0x1000, call_0xfffffffffffe8f83, mov_rbx_rax, test_rax_rax, je_0x500, mov_edi_0x1000, call_0xfffffffffffe8f6d, mov_r15_rax, test_rax_rax, je_0x4ea, xor_eax_eax, mov_r9d_r12d, mov_r8d_ebp, lea_rcx_[rip+0x1d4fd], lea_rdx_[rip+0x11d83], mov_esi_0x1000, mov_rdi_rbx, call_0x65de, test_eax_eax, js_0x257, lea_rsi_[rip+0x14663], mov_rdi_rbx, call_0xfffffffffffe9617, test_rax_rax, je_0x2b7, mov_rdx_rax, mov_esi_0x1000, mov_rdi_r15, mov_qword_ptr_[rsp+8]_rax, call_0xfffffffffffe8fb9, test_rax_rax, mov_r10_qword_ptr_[rsp+8], mov_rdx_r15, je_0x139, mov_ecx_dword_ptr_[rdx], add_rdx_4, lea_eax_[rcx-0x1010101], not_ecx, and_eax_ecx, and_eax_0x80808080, je_0xffffffffffffffeb, mov_ecx_eax, shr_ecx_0x10, test_eax_0x8080, cmove_eax_ecx, lea_rcx_[rdx+2], cmove_rdx_rcx, mov_esi_eax, add_sil_al, sbb_rdx_3, sub_rdx_r15, cmp_r13_rdx, jb_0x70, test_rdx_rdx, lea_rax_[r15+rdx-1], cmove_rax_r15, mov_rdi_r14, mov_byte_ptr_[rax]_0, mov_rsi_r15, mov_qword_ptr_[rsp+8]_r10, call_0xfffffffffffe93fc, mov_r10_qword_ptr_[rsp+8], mov_rdi_r10, call_0xfffffffffffe94af, test_eax_eax, jne_0x2a8, mov_rdi_r15, call_0xfffffffffffe900f, mov_rdi_rbx, call_0xfffffffffffe9007, mov_eax_1, jmp_0xfffffffffffffe45, mov_rdi_r14, call_0xfffffffffffe93bd, mov_eax_1, jmp_0xfffffffffffffe13, lea_rax_[rip+0x1f401], lea_r8_[rip+0x12d72], mov_qword_ptr_[rsp+8]_rax, mov_r11_rax, mov_ecx_0xffffffff, mov_edx_0x744, lea_rsi_[rip+0x118f6], mov_edi_3, xor_eax_eax, mov_qword_ptr_[rsp+0x10]_r10, call_qword_ptr_[r11], mov_r10_qword_ptr_[rsp+0x10], mov_rdi_r10, call_0xfffffffffffe942a, test_eax_eax, jne_0x284, mov_rdi_r15, call_0xfffffffffffe8f85, mov_rdi_rbx, call_0xfffffffffffe8f7d, mov_rbx_qword_ptr_[rsp+8], lea_r8_[rip+0x11781], xor_ecx_ecx, mov_edx_0x80b, lea_rsi_[rip+0x118a3], mov_edi_7, xor_eax_eax, call_qword_ptr_[rbx], jmp_0xfffffffffffffca1, lea_rax_[rip+0x1f379], mov_qword_ptr_[rsp+0x18]_r10, mov_r11_qword_ptr_[rax], mov_qword_ptr_[rsp+8]_rax, mov_qword_ptr_[rsp+0x10]_r11, call_0xfffffffffffe9277, mov_edi_dword_ptr_[rax], call_0xfffffffffffe9090, mov_r8_rax, cmp_byte_ptr_[rbx]_0, lea_rdx_[rip+0xd17d], lea_rax_[rip+0x116f4], cmove_rax_rdx, sub_rsp_8, push_r8, lea_rcx_[rip+0x11bcd], mov_r9_rbx, push_rcx, lea_r8_[rip+0x118ea], mov_ecx_0xffffffff, push_rax, mov_edx_0x73d, lea_rsi_[rip+0x1182e], mov_r11_qword_ptr_[rsp+0x30], mov_edi_3, xor_eax_eax, call_r11, mov_r10_qword_ptr_[rsp+0x38], add_rsp_0x20, jmp_0xffffffffffffff34, mov_edi_2, call_0xfffffffffffe9023, push_rax, lea_rax_[rip+0x11b95], mov_r9_r15, push_rax, lea_r8_[rip+0x11910], xor_ecx_ecx, mov_r10_qword_ptr_[rsp+0x18], mov_edx_0x7de, lea_rsi_[rip+0x117dd], mov_edi_7, xor_eax_eax, call_r10, mov_esi_r12d, mov_edi_ebp, mov_rcx_r13, mov_rdx_r14, call_0xffffffffffffbde3, pop_rsi, pop_rdi, jmp_0xfffffffffffffcac, lea_rax_[rip+0x1f299], lea_r8_[rip+0x12be2], mov_qword_ptr_[rsp+8]_rax, mov_r11_rax, mov_ecx_0xffffffff, mov_edx_0x730, lea_rsi_[rip+0x1178e], mov_edi_3, xor_eax_eax, call_qword_ptr_[r11], jmp_0xfffffffffffffeb7, lea_r10_[rip+0x1f259], mov_r9_rbx, lea_r8_[rip+0x12c67], mov_ecx_0xffffffff, mov_edx_0x7e7, lea_rsi_[rip+0x11753], mov_edi_3, call_qword_ptr_[r10], xor_eax_eax, jmp_0xfffffffffffffc34, call_0xfffffffffffe9138, mov_edi_dword_ptr_[rax], lea_rax_[rip+0x1f21a], mov_r10_qword_ptr_[rax], mov_qword_ptr_[rsp+8]_rax, mov_qword_ptr_[rsp+0x10]_r10, cmp_edi_2, je_0x130, call_0xfffffffffffe8f34, mov_r8_rax, cmp_byte_ptr_[rbx]_0, lea_rdx_[rip+0xd021], lea_rax_[rip+0x11598], cmove_rax_rdx, sub_rsp_8, push_r8, lea_rcx_[rip+0x11a28], mov_r9_rbx, push_rcx, lea_r8_[rip+0x1178e], mov_ecx_0xffffffff, push_rax, mov_edx_0x736, lea_rsi_[rip+0x116d2], mov_r10_qword_ptr_[rsp+0x30], mov_edi_3, xor_eax_eax, call_r10, add_rsp_0x20, jmp_0xfffffffffffffdf2, lea_rax_[rip+0x1f199], mov_rbp_qword_ptr_[rax], call_0xfffffffffffe90a6, mov_edi_dword_ptr_[rax], call_0xfffffffffffe8ebf, cmp_byte_ptr_[rbx]_0, jne_0xf0, sub_rsp_8, push_rax, lea_rax_[rip+0x11746], push_rax, lea_rax_[rip+0xcf9c], push_rax, mov_r9_rbx, lea_r8_[rip+0x11721], mov_ecx_0xffffffff, mov_edx_0x74d, lea_rsi_[rip+0x11666], mov_edi_3, xor_eax_eax, call_rbp, add_rsp_0x20, jmp_0xfffffffffffffd02, mov_rax_qword_ptr_[rsp+8], mov_rax_qword_ptr_[rax], mov_qword_ptr_[rsp+0x10]_rax, call_0xfffffffffffe9042, mov_edi_dword_ptr_[rax], call_0xfffffffffffe8e5b, cmp_byte_ptr_[rbx]_0, je_0xa5, push_rdx, push_rax, lea_rax_[rip+0x116e5], push_rax, lea_rax_[rip+0x114b9], push_rax, mov_r9_rbx, lea_r8_[rip+0x116c0], mov_r11_qword_ptr_[rsp+0x30], or_ecx_0xffffffff, mov_edx_0x74d, lea_rsi_[rip+0x11602], mov_edi_3, xor_eax_eax, call_r11, add_rsp_0x20, jmp_0xfffffffffffffd27, mov_edi_2, call_0xfffffffffffe8e05, push_rax, lea_rax_[rip+0x11916], mov_r9_rbx, push_rax, lea_r8_[rip+0x116f2], xor_ecx_ecx, mov_r10_qword_ptr_[rsp+0x20], mov_edx_0x738, lea_rsi_[rip+0x115bf], mov_edi_7, xor_eax_eax, call_r10, pop_r8, pop_r9, jmp_0xfffffffffffffce4, sub_rsp_8, push_rax, lea_rax_[rip+0x1165c], push_rax, lea_rax_[rip+0x11430], jmp_0xffffffffffffff16, push_rcx, push_rax, lea_rax_[rip+0x11646], push_rax, lea_rax_[rip+0xce9c], jmp_0xffffffffffffff61, lea_r9_[rip+0x1f061], xor_eax_eax, lea_r8_[rip+0x12a00], or_ecx_0xffffffff, mov_edx_0x7d0, lea_rsi_[rip+0x1155e], mov_edi_3, call_qword_ptr_[r9], xor_ebx_ebx, xor_eax_eax, jmp_0xfffffffffffffa3d, lea_rax_[rip+0x1f031], lea_r8_[rip+0x1293a], mov_qword_ptr_[rsp+8]_rax, mov_r11_rax, or_ecx_0xffffffff, mov_edx_0x72a, lea_rsi_[rip+0x11528], mov_edi_3, xor_eax_eax, call_qword_ptr_[r11], xor_r15d_r15d, jmp_0xfffffffffffffc4e
endbr64, mov_edi_esi, cmp_dword_ptr_[r8]_esi, je_0xf, mov_eax_1, ret, mov_esi_edx, cmp_dword_ptr_[r8+4]_edx, jne_0xffffffffffffffed, sub_rsp_8, mov_rdx_rcx, mov_rcx_r8, call_0xfffffffffffffef6, mov_eax_1, add_rsp_8, ret
endbr64, push_rbp, push_rbx, sub_rsp_0x1000, or_qword_ptr_[rsp]_0, sub_rsp_0xa8, mov_rax_qword_ptr_fs:[0x28], mov_qword_ptr_[rsp+0x1098]_rax, xor_eax_eax, cmp_byte_ptr_[rip+0x1ce9d]_0, jne_0x2d, xor_eax_eax, mov_rbx_qword_ptr_[rsp+0x1098], xor_rbx_qword_ptr_fs:[0x28], jne_0xf5, add_rsp_0x10a8, pop_rbx, pop_rbp, ret, lea_rbp_[rsp+0x90], mov_r9d_esi, mov_r8d_edi, xor_eax_eax, lea_rcx_[rip+0x1ce59], lea_rdx_[rip+0x1171a], mov_esi_0x1000, mov_rdi_rbp, call_0x5f3a, test_eax_eax, js_0x6b, mov_rdx_rsp, mov_rsi_rbp, mov_edi_1, call_0xfffffffffffe8ed6, test_eax_eax, je_0x87, call_0xfffffffffffe8d49, mov_edi_dword_ptr_[rax], cmp_edi_2, je_0xffffffffffffff84, lea_rax_[rip+0x1ee26], mov_rbx_qword_ptr_[rax], call_0xfffffffffffe8b53, push_rax, lea_rax_[rip+0x116e8], mov_edx_0x825, push_rax, mov_r9_rbp, xor_eax_eax, lea_r8_[rip+0x11439], xor_ecx_ecx, lea_rsi_[rip+0x11310], mov_edi_7, call_rbx, pop_rax, pop_rdx, xor_eax_eax, jmp_0xffffffffffffff47, lea_r9_[rip+0x1ede1], lea_r8_[rip+0x1288a], xor_ecx_ecx, mov_edx_0x81f, lea_rsi_[rip+0x112e1], mov_edi_0x84, xor_eax_eax, call_qword_ptr_[r9], jmp_0xffffffffffffff17, mov_rdi_rbp, call_0x5545, test_eax_eax, sete_al, movzx_eax_al, jmp_0xfffffffffffffeff, call_0xfffffffffffe8d13
